sample_id,item_id,machine_id,time_id,quantity,sample_objective
Sample_92,item89,machine32,date190,63,185599145503785
Sample_92,item89,machine33,date190,69,185599145503785
Sample_92,item89,machine34,date190,69,185599145503785
Sample_92,item89,machine35,date190,1,185599145503785
Sample_93,item22,machine01,date188,17,114327240708122
Sample_93,item22,machine03,date188,9,114327240708122
Sample_93,item22,machine05,date188,38,114327240708122
Sample_93,item22,machine06,date188,19,114327240708122
Sample_93,item22,machine08,date188,5,114327240708122
Sample_93,item22,machine16,date188,35,114327240708122
Sample_93,item22,machine18,date188,3,114327240708122
Sample_93,item22,machine19,date188,2,114327240708122
Sample_93,item22,machine20,date188,37,114327240708122
Sample_93,item22,machine21,date188,3,114327240708122
Sample_93,item22,machine32,date188,14,114327240708122
Sample_93,item22,machine33,date188,2,114327240708122
Sample_93,item22,machine34,date188,16,114327240708122
Sample_93,item35,machine05,date189,10,114327240708122
Sample_93,item35,machine19,date189,5,114327240708122
Sample_93,item35,machine20,date189,2,114327240708122
Sample_93,item88,machine04,date190,56,114327240708122
Sample_93,item88,machine07,date190,81,114327240708122
Sample_93,item88,machine08,date190,55,114327240708122
Sample_93,item88,machine09,date190,27,114327240708122
Sample_93,item88,machine10,date190,22,114327240708122
Sample_93,item88,machine14,date190,39,114327240708122
Sample_93,item88,machine21,date190,44,114327240708122
Sample_93,item88,machine22,date190,46,114327240708122
Sample_93,item88,machine23,date190,42,114327240708122
Sample_93,item88,machine28,date190,69,114327240708122
Sample_93,item88,machine29,date190,57,114327240708122
Sample_93,item88,machine31,date190,6,114327240708122
Sample_93,item88,machine32,date190,18,114327240708122
Sample_93,item88,machine33,date190,39,114327240708122
Sample_93,item88,machine34,date190,52,114327240708122
Sample_93,item88,machine35,date190,54,114327240708122
Sample_93,item89,machine04,date190,25,114327240708122
Sample_93,item89,machine05,date190,109,114327240708122
Sample_93,item89,machine07,date190,159,114327240708122
Sample_93,item89,machine08,date190,144,114327240708122
Sample_93,item89,machine09,date190,62,114327240708122
Sample_93,item89,machine10,date190,108,114327240708122
Sample_93,item89,machine14,date190,66,114327240708122
Sample_93,item89,machine21,date190,116,114327240708122
Sample_93,item89,machine22,date190,198,114327240708122
Sample_93,item89,machine23,date190,7,114327240708122
Sample_93,item89,machine28,date190,161,114327240708122
Sample_93,item89,machine29,date190,181,114327240708122
Sample_93,item89,machine30,date190,185,114327240708122
Sample_93,item89,machine32,date190,155,114327240708122
Sample_93,item89,machine33,date190,122,114327240708122
Sample_93,item89,machine34,date190,189,114327240708122
Sample_93,item89,machine35,date190,31,114327240708122
Sample_94,item35,machine05,date189,6,257818
Sample_94,item35,machine19,date189,9,257818
Sample_94,item88,machine04,date190,198,257818
Sample_94,item88,machine07,date190,30,257818
Sample_94,item88,machine08,date190,192,257818
Sample_94,item88,machine09,date190,109,257818
Sample_94,item88,machine10,date190,39,257818
Sample_94,item88,machine14,date190,16,257818
Sample_94,item88,machine21,date190,165,257818
Sample_94,item88,machine22,date190,4,257818
Sample_94,item88,machine23,date190,50,257818
Sample_94,item88,machine28,date190,185,257818
Sample_94,item88,machine29,date190,40,257818
Sample_94,item88,machine31,date190,98,257818
Sample_94,item88,machine32,date190,124,257818
Sample_94,item88,machine33,date190,134,257818
Sample_94,item88,machine34,date190,56,257818
Sample_94,item88,machine35,date190,56,257818
Sample_94,item89,machine04,date190,191,257818
Sample_94,item89,machine05,date190,181,257818
Sample_94,item89,machine07,date190,108,257818
Sample_94,item89,machine08,date190,115,257818
Sample_94,item89,machine09,date190,71,257818
Sample_94,item89,machine10,date190,44,257818
Sample_94,item89,machine14,date190,165,257818
Sample_94,item89,machine21,date190,45,257818
Sample_94,item89,machine22,date190,96,257818
Sample_94,item89,machine23,date190,53,257818
Sample_94,item89,machine28,date190,95,257818
Sample_94,item89,machine29,date190,118,257818
Sample_94,item89,machine30,date190,3,257818
Sample_94,item89,machine32,date190,76,257818
Sample_94,item89,machine33,date190,147,257818
Sample_94,item89,machine34,date190,150,257818
Sample_94,item89,machine35,date190,110,257818
Sample_95,item87,machine01,date190,62,1138514
Sample_95,item87,machine03,date190,58,1138514
Sample_95,item87,machine05,date190,51,1138514
Sample_95,item87,machine17,date190,98,1138514
Sample_95,item87,machine18,date190,3,1138514
Sample_95,item87,machine19,date190,28,1138514
Sample_95,item87,machine20,date190,49,1138514
Sample_95,item87,machine21,date190,17,1138514
Sample_95,item87,machine32,date190,132,1138514
Sample_95,item87,machine33,date190,33,1138514
Sample_95,item88,machine04,date190,153,1138514
Sample_95,item88,machine07,date190,88,1138514
Sample_95,item88,machine08,date190,31,1138514
Sample_95,item88,machine09,date190,52,1138514
Sample_95,item88,machine10,date190,54,1138514
Sample_95,item88,machine14,date190,59,1138514
Sample_95,item88,machine21,date190,118,1138514
Sample_95,item88,machine22,date190,156,1138514
Sample_95,item88,machine23,date190,33,1138514
Sample_95,item88,machine28,date190,99,1138514
Sample_95,item88,machine29,date190,119,1138514
Sample_95,item88,machine31,date190,165,1138514
Sample_95,item88,machine32,date190,170,1138514
Sample_95,item88,machine33,date190,88,1138514
Sample_95,item88,machine34,date190,133,1138514
Sample_95,item88,machine35,date190,20,1138514
Sample_95,item89,machine04,date190,24,1138514
Sample_95,item89,machine05,date190,186,1138514
Sample_95,item89,machine07,date190,160,1138514
Sample_95,item89,machine08,date190,91,1138514
Sample_95,item89,machine09,date190,111,1138514
Sample_95,item89,machine10,date190,14,1138514
Sample_95,item89,machine14,date190,86,1138514
Sample_95,item89,machine21,date190,112,1138514
Sample_95,item89,machine22,date190,35,1138514
Sample_95,item89,machine23,date190,113,1138514
Sample_95,item89,machine28,date190,50,1138514
Sample_95,item89,machine29,date190,113,1138514
Sample_95,item89,machine30,date190,76,1138514
Sample_95,item89,machine32,date190,68,1138514
Sample_95,item89,machine33,date190,166,1138514
Sample_95,item89,machine34,date190,81,1138514
Sample_95,item89,machine35,date190,165,1138514
Sample_96,item87,machine01,date190,92,2728569
Sample_96,item87,machine03,date190,12,2728569
Sample_96,item87,machine05,date190,59,2728569
Sample_96,item87,machine17,date190,199,2728569
Sample_96,item87,machine18,date190,115,2728569
Sample_96,item87,machine19,date190,43,2728569
Sample_96,item87,machine20,date190,20,2728569
Sample_96,item87,machine21,date190,134,2728569
Sample_96,item87,machine32,date190,105,2728569
Sample_96,item87,machine33,date190,59,2728569
Sample_96,item88,machine04,date190,39,2728569
Sample_96,item88,machine07,date190,126,2728569
Sample_96,item88,machine08,date190,39,2728569
Sample_96,item88,machine09,date190,179,2728569
Sample_96,item88,machine10,date190,9,2728569
Sample_96,item88,machine14,date190,154,2728569
Sample_96,item88,machine21,date190,193,2728569
Sample_96,item88,machine22,date190,149,2728569
Sample_96,item88,machine23,date190,84,2728569
Sample_96,item88,machine28,date190,42,2728569
Sample_96,item88,machine29,date190,22,2728569
Sample_96,item88,machine31,date190,159,2728569
Sample_96,item88,machine32,date190,13,2728569
Sample_96,item88,machine33,date190,8,2728569
Sample_96,item88,machine34,date190,172,2728569
Sample_96,item88,machine35,date190,151,2728569
Sample_96,item89,machine04,date190,91,2728569
Sample_96,item89,machine05,date190,35,2728569
Sample_96,item89,machine07,date190,16,2728569
Sample_96,item89,machine08,date190,5,2728569
Sample_96,item89,machine09,date190,9,2728569
Sample_96,item89,machine10,date190,32,2728569
Sample_96,item89,machine14,date190,101,2728569
Sample_96,item89,machine21,date190,28,2728569
Sample_96,item89,machine22,date190,56,2728569
Sample_96,item89,machine23,date190,36,2728569
Sample_96,item89,machine28,date190,19,2728569
Sample_96,item89,machine29,date190,70,2728569
Sample_96,item89,machine30,date190,73,2728569
Sample_96,item89,machine32,date190,11,2728569
Sample_96,item89,machine33,date190,109,2728569
Sample_96,item89,machine34,date190,62,2728569
Sample_96,item89,machine35,date190,77,2728569
Sample_96,item10,machine07,date191,118,2728569
Sample_96,item10,machine08,date191,186,2728569
Sample_96,item10,machine09,date191,43,2728569
Sample_96,item10,machine21,date191,118,2728569
Sample_96,item10,machine22,date191,32,2728569
Sample_96,item10,machine23,date191,47,2728569
Sample_96,item10,machine28,date191,26,2728569
Sample_96,item10,machine30,date191,47,2728569
Sample_96,item10,machine31,date191,89,2728569
Sample_96,item10,machine34,date191,131,2728569
Sample_96,item10,machine35,date191,112,2728569
Sample_97,item87,machine01,date190,162,9074947872192
Sample_97,item87,machine03,date190,100,9074947872192
Sample_97,item87,machine05,date190,108,9074947872192
Sample_97,item87,machine17,date190,92,9074947872192
Sample_97,item87,machine18,date190,26,9074947872192
Sample_97,item87,machine19,date190,179,9074947872192
Sample_97,item87,machine20,date190,120,9074947872192
Sample_97,item87,machine21,date190,117,9074947872192
Sample_97,item87,machine32,date190,62,9074947872192
Sample_97,item87,machine33,date190,147,9074947872192
Sample_97,item88,machine04,date190,1,9074947872192
Sample_97,item88,machine07,date190,82,9074947872192
Sample_97,item88,machine08,date190,105,9074947872192
Sample_97,item88,machine09,date190,68,9074947872192
Sample_97,item88,machine10,date190,26,9074947872192
Sample_97,item88,machine14,date190,44,9074947872192
Sample_97,item88,machine21,date190,107,9074947872192
Sample_97,item88,machine22,date190,115,9074947872192
Sample_97,item88,machine23,date190,92,9074947872192
Sample_97,item88,machine28,date190,1,9074947872192
Sample_97,item88,machine29,date190,72,9074947872192
Sample_97,item88,machine31,date190,48,9074947872192
Sample_97,item88,machine32,date190,104,9074947872192
Sample_97,item88,machine33,date190,47,9074947872192
Sample_97,item88,machine34,date190,63,9074947872192
Sample_97,item88,machine35,date190,106,9074947872192
Sample_97,item89,machine04,date190,103,9074947872192
Sample_97,item89,machine05,date190,29,9074947872192
Sample_97,item89,machine07,date190,55,9074947872192
Sample_97,item89,machine08,date190,89,9074947872192
Sample_97,item89,machine09,date190,76,9074947872192
Sample_97,item89,machine10,date190,73,9074947872192
Sample_97,item89,machine14,date190,81,9074947872192
Sample_97,item89,machine21,date190,90,9074947872192
Sample_97,item89,machine22,date190,86,9074947872192
Sample_97,item89,machine23,date190,5,9074947872192
Sample_97,item89,machine28,date190,21,9074947872192
Sample_97,item89,machine29,date190,107,9074947872192
Sample_97,item89,machine30,date190,90,9074947872192
Sample_97,item89,machine32,date190,20,9074947872192
Sample_97,item89,machine33,date190,34,9074947872192
Sample_97,item89,machine34,date190,90,9074947872192
Sample_97,item89,machine35,date190,115,9074947872192
Sample_97,item10,machine07,date191,35,9074947872192
Sample_97,item10,machine08,date191,187,9074947872192
Sample_97,item10,machine09,date191,53,9074947872192
Sample_97,item10,machine21,date191,177,9074947872192
Sample_97,item10,machine22,date191,139,9074947872192
Sample_97,item10,machine23,date191,126,9074947872192
Sample_97,item10,machine28,date191,78,9074947872192
Sample_97,item10,machine30,date191,97,9074947872192
Sample_97,item10,machine31,date191,91,9074947872192
Sample_97,item10,machine34,date191,61,9074947872192
Sample_97,item10,machine35,date191,81,9074947872192
Sample_97,item46,machine08,date191,19,9074947872192
Sample_97,item46,machine09,date191,32,9074947872192
Sample_97,item46,machine14,date191,3,9074947872192
Sample_97,item46,machine21,date191,36,9074947872192
Sample_97,item46,machine28,date191,4,9074947872192
Sample_97,item46,machine29,date191,14,9074947872192
Sample_97,item46,machine33,date191,4,9074947872192
Sample_98,item87,machine01,date190,59,35410060491676
Sample_98,item87,machine03,date190,89,35410060491676
Sample_98,item87,machine05,date190,29,35410060491676
Sample_98,item87,machine17,date190,19,35410060491676
Sample_98,item87,machine18,date190,141,35410060491676
Sample_98,item87,machine19,date190,192,35410060491676
Sample_98,item87,machine20,date190,172,35410060491676
Sample_98,item87,machine21,date190,161,35410060491676
Sample_98,item87,machine32,date190,168,35410060491676
Sample_98,item87,machine33,date190,8,35410060491676
Sample_98,item88,machine04,date190,16,35410060491676
Sample_98,item88,machine07,date190,25,35410060491676
Sample_98,item88,machine08,date190,2,35410060491676
Sample_98,item88,machine09,date190,20,35410060491676
Sample_98,item88,machine10,date190,4,35410060491676
Sample_98,item88,machine14,date190,8,35410060491676
Sample_98,item88,machine21,date190,110,35410060491676
Sample_98,item88,machine22,date190,6,35410060491676
Sample_98,item88,machine23,date190,72,35410060491676
Sample_98,item88,machine28,date190,19,35410060491676
Sample_98,item88,machine29,date190,15,35410060491676
Sample_98,item88,machine31,date190,22,35410060491676
Sample_98,item88,machine32,date190,31,35410060491676
Sample_98,item88,machine33,date190,114,35410060491676
Sample_98,item88,machine34,date190,90,35410060491676
Sample_98,item88,machine35,date190,16,35410060491676
Sample_98,item10,machine07,date191,180,35410060491676
Sample_98,item10,machine08,date191,140,35410060491676
Sample_98,item10,machine09,date191,206,35410060491676
Sample_98,item10,machine21,date191,27,35410060491676
Sample_98,item10,machine22,date191,191,35410060491676
Sample_98,item10,machine23,date191,170,35410060491676
Sample_98,item10,machine28,date191,126,35410060491676
Sample_98,item10,machine30,date191,146,35410060491676
Sample_98,item10,machine31,date191,184,35410060491676
Sample_98,item10,machine34,date191,139,35410060491676
Sample_98,item10,machine35,date191,61,35410060491676
Sample_98,item43,machine08,date191,7,35410060491676
Sample_98,item43,machine33,date191,7,35410060491676
Sample_98,item46,machine09,date191,20,35410060491676
Sample_98,item46,machine14,date191,24,35410060491676
Sample_98,item46,machine21,date191,7,35410060491676
Sample_98,item46,machine28,date191,27,35410060491676
Sample_98,item46,machine29,date191,26,35410060491676
Sample_98,item46,machine33,date191,26,35410060491676
Sample_99,item87,machine01,date190,19,0
Sample_99,item87,machine03,date190,82,0
Sample_99,item87,machine05,date190,85,0
Sample_99,item87,machine17,date190,152,0
Sample_99,item87,machine18,date190,124,0
Sample_99,item87,machine19,date190,147,0
Sample_99,item87,machine20,date190,27,0
Sample_99,item87,machine21,date190,81,0
Sample_99,item87,machine32,date190,203,0
Sample_99,item87,machine33,date190,80,0
Sample_99,item10,machine07,date191,50,0
Sample_99,item10,machine08,date191,162,0
Sample_99,item10,machine09,date191,39,0
Sample_99,item10,machine21,date191,157,0
Sample_99,item10,machine22,date191,71,0
Sample_99,item10,machine23,date191,4,0
Sample_99,item10,machine28,date191,85,0
Sample_99,item10,machine30,date191,188,0
Sample_99,item10,machine31,date191,163,0
Sample_99,item10,machine34,date191,35,0
Sample_99,item10,machine35,date191,144,0
Sample_99,item43,machine08,date191,6,0
Sample_99,item46,machine08,date191,3,0
Sample_99,item46,machine09,date191,42,0
Sample_99,item46,machine14,date191,11,0
Sample_99,item46,machine21,date191,25,0
Sample_99,item46,machine28,date191,31,0
Sample_99,item46,machine29,date191,14,0
Sample_99,item46,machine33,date191,10,0
Sample_99,item54,machine07,date193,32,0
Sample_99,item54,machine08,date193,27,0
Sample_99,item54,machine09,date193,25,0
Sample_99,item54,machine10,date193,21,0
Sample_99,item54,machine21,date193,11,0
Sample_99,item54,machine33,date193,1,0
Sample_100,item10,machine07,date191,62,0
Sample_100,item10,machine08,date191,155,0
Sample_100,item10,machine09,date191,99,0
Sample_100,item10,machine21,date191,151,0
Sample_100,item10,machine22,date191,156,0
Sample_100,item10,machine23,date191,9,0
Sample_100,item10,machine28,date191,27,0
Sample_100,item10,machine30,date191,87,0
Sample_100,item10,machine31,date191,135,0
Sample_100,item10,machine34,date191,30,0
Sample_100,item10,machine35,date191,144,0
Sample_100,item43,machine08,date191,3,0
Sample_100,item43,machine33,date191,2,0
Sample_100,item46,machine08,date191,17,0
Sample_100,item46,machine09,date191,13,0
Sample_100,item46,machine14,date191,31,0
Sample_100,item46,machine21,date191,34,0
Sample_100,item46,machine28,date191,18,0
Sample_100,item46,machine29,date191,34,0
Sample_100,item46,machine33,date191,10,0
Sample_100,item54,machine07,date193,21,0
Sample_100,item54,machine08,date193,31,0
Sample_100,item54,machine09,date193,16,0
Sample_100,item54,machine10,date193,4,0
Sample_100,item54,machine21,date193,5,0
Sample_100,item54,machine33,date193,18,0
Sample_100,item93,machine07,date193,18,0
Sample_100,item93,machine08,date193,12,0
Sample_100,item93,machine09,date193,38,0
Sample_100,item93,machine21,date193,17,0
Sample_100,item93,machine28,date193,8,0
Sample_100,item93,machine32,date193,16,0
Sample_100,item93,machine33,date193,35,0
Sample_101,item43,machine08,date191,1,0
Sample_101,item43,machine33,date191,4,0
Sample_101,item46,machine08,date191,35,0
Sample_101,item46,machine09,date191,5,0
Sample_101,item46,machine14,date191,19,0
Sample_101,item46,machine21,date191,1,0
Sample_101,item46,machine28,date191,27,0
Sample_101,item46,machine29,date191,37,0
Sample_101,item46,machine33,date191,27,0
Sample_101,item32,machine32,date193,66,0
Sample_101,item54,machine07,date193,41,0
Sample_101,item54,machine08,date193,34,0
Sample_101,item54,machine09,date193,24,0
Sample_101,item54,machine10,date193,20,0
Sample_101,item54,machine21,date193,30,0
Sample_101,item54,machine33,date193,11,0
Sample_101,item93,machine07,date193,1,0
Sample_101,item93,machine08,date193,20,0
Sample_101,item93,machine09,date193,20,0
Sample_101,item93,machine21,date193,32,0
Sample_101,item93,machine28,date193,31,0
Sample_101,item93,machine32,date193,6,0
Sample_101,item93,machine33,date193,41,0
Sample_102,item43,machine08,date191,7,17322840
Sample_102,item43,machine33,date191,5,17322840
Sample_102,item32,machine32,date193,79,17322840
Sample_102,item41,machine06,date193,8,17322840
Sample_102,item41,machine19,date193,8,17322840
Sample_102,item54,machine07,date193,1,17322840
Sample_102,item54,machine08,date193,21,17322840
Sample_102,item54,machine09,date193,24,17322840
Sample_102,item54,machine10,date193,29,17322840
Sample_102,item54,machine21,date193,4,17322840
Sample_102,item54,machine33,date193,4,17322840
Sample_102,item93,machine07,date193,20,17322840
Sample_102,item93,machine08,date193,7,17322840
Sample_102,item93,machine09,date193,8,17322840
Sample_102,item93,machine21,date193,10,17322840
Sample_102,item93,machine28,date193,2,17322840
Sample_102,item93,machine32,date193,35,17322840
Sample_102,item93,machine33,date193,8,17322840
Sample_103,item32,machine32,date193,57,17322840
Sample_103,item41,machine06,date193,8,17322840
Sample_103,item41,machine19,date193,8,17322840
Sample_103,item54,machine07,date193,16,17322840
Sample_103,item54,machine08,date193,19,17322840
Sample_103,item54,machine09,date193,26,17322840
Sample_103,item54,machine10,date193,33,17322840
Sample_103,item54,machine21,date193,10,17322840
Sample_103,item54,machine33,date193,34,17322840
Sample_103,item64,machine08,date193,26,17322840
Sample_103,item64,machine09,date193,39,17322840
Sample_103,item64,machine10,date193,26,17322840
Sample_103,item64,machine14,date193,10,17322840
Sample_103,item64,machine21,date193,28,17322840
Sample_103,item64,machine28,date193,36,17322840
Sample_103,item64,machine29,date193,22,17322840
Sample_103,item64,machine32,date193,30,17322840
Sample_103,item64,machine33,date193,28,17322840
Sample_103,item93,machine07,date193,10,17322840
Sample_103,item93,machine08,date193,17,17322840
Sample_103,item93,machine09,date193,47,17322840
Sample_103,item93,machine21,date193,4,17322840
Sample_103,item93,machine28,date193,26,17322840
Sample_103,item93,machine32,date193,9,17322840
Sample_103,item93,machine33,date193,29,17322840
Sample_104,item32,machine32,date193,59,17322840
Sample_104,item41,machine06,date193,8,17322840
Sample_104,item41,machine19,date193,8,17322840
Sample_104,item64,machine08,date193,28,17322840
Sample_104,item64,machine09,date193,37,17322840
Sample_104,item64,machine10,date193,28,17322840
Sample_104,item64,machine14,date193,14,17322840
Sample_104,item64,machine21,date193,37,17322840
Sample_104,item64,machine28,date193,16,17322840
Sample_104,item64,machine29,date193,9,17322840
Sample_104,item64,machine30,date193,15,17322840
Sample_104,item64,machine32,date193,31,17322840
Sample_104,item64,machine33,date193,27,17322840
Sample_104,item93,machine07,date193,3,17322840
Sample_104,item93,machine09,date193,11,17322840
Sample_104,item93,machine21,date193,42,17322840
Sample_104,item93,machine28,date193,46,17322840
Sample_104,item93,machine32,date193,48,17322840
Sample_104,item93,machine33,date193,33,17322840
Sample_104,item40,machine09,date194,28,17322840
Sample_105,item32,machine32,date193,63,17385160
Sample_105,item41,machine06,date193,8,17385160
Sample_105,item41,machine19,date193,8,17385160
Sample_105,item64,machine08,date193,38,17385160
Sample_105,item64,machine09,date193,35,17385160
Sample_105,item64,machine10,date193,31,17385160
Sample_105,item64,machine14,date193,26,17385160
Sample_105,item64,machine21,date193,31,17385160
Sample_105,item64,machine28,date193,7,17385160
Sample_105,item64,machine29,date193,9,17385160
Sample_105,item64,machine30,date193,6,17385160
Sample_105,item64,machine32,date193,12,17385160
Sample_105,item64,machine33,date193,38,17385160
Sample_105,item40,machine09,date194,26,17385160
Sample_105,item69,machine04,date194,2,17385160
Sample_105,item69,machine10,date194,1,17385160
Sample_105,item69,machine14,date194,3,17385160
Sample_105,item69,machine21,date194,2,17385160
Sample_106,item41,machine06,date193,8,17354000
Sample_106,item41,machine19,date193,8,17354000
Sample_106,item64,machine08,date193,30,17354000
Sample_106,item64,machine09,date193,24,17354000
Sample_106,item64,machine10,date193,9,17354000
Sample_106,item64,machine14,date193,18,17354000
Sample_106,item64,machine21,date193,19,17354000
Sample_106,item64,machine28,date193,26,17354000
Sample_106,item64,machine29,date193,16,17354000
Sample_106,item64,machine30,date193,11,17354000
Sample_106,item64,machine32,date193,5,17354000
Sample_106,item64,machine33,date193,17,17354000
Sample_106,item40,machine09,date194,27,17354000
Sample_106,item69,machine04,date194,1,17354000
Sample_106,item69,machine10,date194,4,17354000
Sample_106,item69,machine21,date194,3,17354000
Sample_106,item80,machine04,date195,8,17354000
Sample_106,item80,machine10,date195,9,17354000
Sample_106,item80,machine23,date195,31,17354000
Sample_106,item80,machine28,date195,40,17354000
Sample_107,item64,machine08,date193,38,1733760405080
Sample_107,item64,machine09,date193,4,1733760405080
Sample_107,item64,machine10,date193,25,1733760405080
Sample_107,item64,machine14,date193,36,1733760405080
Sample_107,item64,machine21,date193,29,1733760405080
Sample_107,item64,machine28,date193,32,1733760405080
Sample_107,item64,machine29,date193,24,1733760405080
Sample_107,item64,machine30,date193,14,1733760405080
Sample_107,item64,machine32,date193,39,1733760405080
Sample_107,item40,machine09,date194,15,1733760405080
Sample_107,item69,machine10,date194,2,1733760405080
Sample_107,item69,machine14,date194,3,1733760405080
Sample_107,item69,machine21,date194,4,1733760405080
Sample_107,item75,machine08,date195,6,1733760405080
Sample_107,item75,machine09,date195,27,1733760405080
Sample_107,item75,machine10,date195,10,1733760405080
Sample_107,item75,machine14,date195,2,1733760405080
Sample_107,item75,machine21,date195,10,1733760405080
Sample_107,item75,machine28,date195,5,1733760405080
Sample_107,item75,machine29,date195,6,1733760405080
Sample_107,item75,machine30,date195,8,1733760405080
Sample_107,item75,machine35,date195,10,1733760405080
Sample_107,item80,machine04,date195,30,1733760405080
Sample_107,item80,machine10,date195,41,1733760405080
Sample_107,item80,machine23,date195,47,1733760405080
Sample_107,item80,machine28,date195,40,1733760405080
Sample_108,item40,machine09,date194,24,7224000124640
Sample_108,item69,machine10,date194,3,7224000124640
Sample_108,item69,machine14,date194,4,7224000124640
Sample_108,item69,machine21,date194,2,7224000124640
Sample_108,item75,machine08,date195,39,7224000124640
Sample_108,item75,machine09,date195,6,7224000124640
Sample_108,item75,machine10,date195,9,7224000124640
Sample_108,item75,machine14,date195,7,7224000124640
Sample_108,item75,machine21,date195,21,7224000124640
Sample_108,item75,machine28,date195,7,7224000124640
Sample_108,item75,machine29,date195,4,7224000124640
Sample_108,item75,machine30,date195,22,7224000124640
Sample_108,item75,machine35,date195,7,7224000124640
Sample_108,item80,machine04,date195,7,7224000124640
Sample_108,item80,machine10,date195,47,7224000124640
Sample_108,item80,machine23,date195,27,7224000124640
Sample_108,item80,machine28,date195,20,7224000124640
Sample_108,item70,machine04,date196,26,7224000124640
Sample_108,item70,machine08,date196,8,7224000124640
Sample_108,item70,machine10,date196,16,7224000124640
Sample_108,item70,machine21,date196,24,7224000124640
Sample_108,item70,machine22,date196,17,7224000124640
Sample_108,item70,machine23,date196,33,7224000124640
Sample_108,item70,machine28,date196,14,7224000124640
Sample_108,item70,machine29,date196,19,7224000124640
Sample_108,item70,machine30,date196,27,7224000124640
Sample_109,item69,machine04,date194,2,13436640890340
Sample_109,item69,machine10,date194,1,13436640890340
Sample_109,item69,machine14,date194,2,13436640890340
Sample_109,item69,machine21,date194,2,13436640890340
Sample_109,item75,machine08,date195,69,13436640890340
Sample_109,item75,machine09,date195,6,13436640890340
Sample_109,item75,machine10,date195,9,13436640890340
Sample_109,item75,machine14,date195,35,13436640890340
Sample_109,item75,machine21,date195,8,13436640890340
Sample_109,item75,machine28,date195,9,13436640890340
Sample_109,item75,machine29,date195,7,13436640890340
Sample_109,item75,machine30,date195,15,13436640890340
Sample_109,item75,machine35,date195,7,13436640890340
Sample_109,item80,machine04,date195,11,13436640890340
Sample_109,item80,machine10,date195,12,13436640890340
Sample_109,item80,machine23,date195,44,13436640890340
Sample_109,item80,machine28,date195,28,13436640890340
Sample_109,item14,machine01,date196,3,13436640890340
Sample_109,item14,machine07,date196,379,13436640890340
Sample_109,item14,machine08,date196,408,13436640890340
Sample_109,item14,machine09,date196,405,13436640890340
Sample_109,item14,machine10,date196,16,13436640890340
Sample_109,item14,machine14,date196,32,13436640890340
Sample_109,item14,machine21,date196,303,13436640890340
Sample_109,item14,machine22,date196,114,13436640890340
Sample_109,item14,machine23,date196,108,13436640890340
Sample_109,item14,machine25,date196,178,13436640890340
Sample_109,item14,machine26,date196,354,13436640890340
Sample_109,item14,machine28,date196,418,13436640890340
Sample_109,item14,machine29,date196,18,13436640890340
Sample_109,item14,machine30,date196,69,13436640890340
Sample_109,item14,machine31,date196,313,13436640890340
Sample_109,item14,machine34,date196,227,13436640890340
Sample_109,item14,machine35,date196,250,13436640890340
Sample_109,item70,machine04,date196,20,13436640890340
Sample_109,item70,machine08,date196,38,13436640890340
Sample_109,item70,machine10,date196,3,13436640890340
Sample_109,item70,machine21,date196,24,13436640890340
Sample_109,item70,machine22,date196,35,13436640890340
Sample_109,item70,machine23,date196,29,13436640890340
Sample_109,item70,machine28,date196,13,13436640890340
Sample_109,item70,machine29,date196,15,13436640890340
Sample_109,item70,machine30,date196,7,13436640890340
Sample_110,item75,machine09,date195,23,11413921335510
Sample_110,item75,machine10,date195,35,11413921335510
Sample_110,item75,machine14,date195,30,11413921335510
Sample_110,item75,machine21,date195,5,11413921335510
Sample_110,item75,machine28,date195,40,11413921335510
Sample_110,item75,machine29,date195,1,11413921335510
Sample_110,item75,machine30,date195,1,11413921335510
Sample_110,item75,machine35,date195,16,11413921335510
Sample_110,item80,machine04,date195,13,11413921335510
Sample_110,item80,machine10,date195,32,11413921335510
Sample_110,item80,machine23,date195,1,11413921335510
Sample_110,item80,machine28,date195,46,11413921335510
Sample_110,item02,machine09,date196,112,11413921335510
Sample_110,item02,machine14,date196,147,11413921335510
Sample_110,item14,machine01,date196,12,11413921335510
Sample_110,item14,machine07,date196,172,11413921335510
Sample_110,item14,machine08,date196,8,11413921335510
Sample_110,item14,machine09,date196,226,11413921335510
Sample_110,item14,machine10,date196,12,11413921335510
Sample_110,item14,machine14,date196,319,11413921335510
Sample_110,item14,machine21,date196,222,11413921335510
Sample_110,item14,machine22,date196,407,11413921335510
Sample_110,item14,machine23,date196,18,11413921335510
Sample_110,item14,machine25,date196,55,11413921335510
Sample_110,item14,machine26,date196,365,11413921335510
Sample_110,item14,machine28,date196,405,11413921335510
Sample_110,item14,machine29,date196,395,11413921335510
Sample_110,item14,machine30,date196,261,11413921335510
Sample_110,item14,machine31,date196,396,11413921335510
Sample_110,item14,machine34,date196,316,11413921335510
Sample_110,item14,machine35,date196,198,11413921335510
Sample_110,item70,machine04,date196,29,11413921335510
Sample_110,item70,machine08,date196,3,11413921335510
Sample_110,item70,machine10,date196,13,11413921335510
Sample_110,item70,machine21,date196,34,11413921335510
Sample_110,item70,machine22,date196,4,11413921335510
Sample_110,item70,machine23,date196,35,11413921335510
Sample_110,item70,machine28,date196,18,11413921335510
Sample_110,item70,machine29,date196,26,11413921335510
Sample_110,item70,machine30,date196,19,11413921335510
