sample_id,item_id,machine_id,time_id,quantity
Sample_1831,item6299,machine16,date256,19
Sample_1831,item6299,machine19,date256,24
Sample_1831,item6299,machine20,date256,23
Sample_1831,item6299,machine32,date256,15
Sample_1831,item1571,machine07,date273,7
Sample_1831,item1571,machine14,date273,10
Sample_1831,item1571,machine21,date273,15
Sample_1831,item1571,machine23,date273,10
Sample_1831,item1571,machine24,date273,17
Sample_1831,item1571,machine30,date273,7
Sample_1831,item1571,machine34,date273,4
Sample_1831,item2111,machine23,date274,1
Sample_1831,item2111,machine28,date274,2
Sample_1831,item1181,machine04,date310,4
Sample_1831,item1181,machine08,date310,2
Sample_1831,item1181,machine09,date310,1
Sample_1831,item1181,machine10,date310,3
Sample_1831,item1181,machine14,date310,5
Sample_1831,item1181,machine21,date310,3
Sample_1831,item1181,machine23,date310,3
Sample_1831,item1181,machine24,date310,6
Sample_1831,item1181,machine31,date310,4
Sample_1831,item1181,machine35,date310,3
Sample_1832,item3635,machine23,date016,2
Sample_1832,item5644,machine32,date022,13
Sample_1832,item1257,machine09,date037,5
Sample_1832,item1257,machine10,date037,4
Sample_1832,item1257,machine21,date037,1
Sample_1832,item1257,machine22,date037,5
Sample_1832,item1257,machine23,date037,2
Sample_1832,item1257,machine28,date037,4
Sample_1832,item1942,machine03,date052,1
Sample_1832,item1942,machine06,date052,6
Sample_1832,item1942,machine19,date052,3
Sample_1832,item1380,machine01,date142,5
Sample_1832,item1380,machine16,date142,3
Sample_1832,item2373,machine20,date166,4
Sample_1832,item6397,machine23,date251,3
Sample_1832,item6397,machine34,date251,4
Sample_1832,item4539,machine28,date286,7
Sample_1833,item4265,machine08,date085,2
Sample_1833,item4265,machine09,date085,1
Sample_1833,item4265,machine21,date085,2
Sample_1833,item4265,machine32,date085,3
Sample_1833,item4265,machine33,date085,1
Sample_1833,item3224,machine06,date132,8
Sample_1833,item3224,machine19,date132,7
Sample_1833,item2080,machine19,date152,30
Sample_1833,item514,machine08,date201,7
Sample_1833,item514,machine09,date201,42
Sample_1833,item514,machine10,date201,29
Sample_1833,item514,machine17,date201,25
Sample_1833,item514,machine22,date201,20
Sample_1833,item514,machine23,date201,33
Sample_1833,item514,machine28,date201,33
Sample_1833,item514,machine31,date201,4
Sample_1833,item514,machine34,date201,21
Sample_1833,item514,machine35,date201,40
Sample_1833,item5021,machine06,date206,3
Sample_1833,item5021,machine16,date206,1
Sample_1833,item5021,machine17,date206,3
Sample_1833,item5021,machine32,date206,8
Sample_1833,item1054,machine05,date261,5
Sample_1833,item1054,machine08,date261,3
Sample_1833,item1054,machine09,date261,13
Sample_1833,item1054,machine10,date261,6
Sample_1833,item1054,machine14,date261,4
Sample_1833,item1054,machine23,date261,2
Sample_1833,item1054,machine34,date261,16
Sample_1833,item734,machine04,date290,7
Sample_1833,item734,machine07,date290,10
Sample_1833,item734,machine08,date290,2
Sample_1833,item734,machine09,date290,11
Sample_1833,item734,machine10,date290,1
Sample_1833,item734,machine14,date290,2
Sample_1833,item734,machine18,date290,3
Sample_1833,item734,machine21,date290,7
Sample_1833,item734,machine22,date290,12
Sample_1833,item734,machine23,date290,11
Sample_1833,item734,machine28,date290,11
Sample_1833,item734,machine29,date290,4
Sample_1833,item734,machine33,date290,6
Sample_1833,item734,machine35,date290,11
Sample_1833,item2653,machine21,date318,8
Sample_1834,item1513,machine04,date092,18
Sample_1834,item1513,machine05,date092,12
Sample_1834,item6097,machine23,date129,5
Sample_1834,item2198,machine06,date132,11
Sample_1834,item2198,machine16,date132,10
Sample_1834,item2198,machine17,date132,14
Sample_1834,item2198,machine19,date132,9
Sample_1834,item5248,machine05,date144,10
Sample_1834,item5248,machine16,date144,1
Sample_1834,item5248,machine19,date144,7
Sample_1834,item5248,machine20,date144,2
Sample_1834,item5248,machine32,date144,9
Sample_1834,item6446,machine01,date210,3
Sample_1834,item4224,machine05,date299,5
Sample_1834,item4224,machine09,date299,2
Sample_1835,item5488,machine09,date007,1
Sample_1835,item6548,machine07,date060,2
Sample_1835,item6548,machine11,date060,1
Sample_1835,item6548,machine24,date060,1
Sample_1835,item6548,machine29,date060,1
Sample_1835,item6548,machine30,date060,3
Sample_1835,item6548,machine35,date060,3
Sample_1835,item6465,machine32,date097,2
Sample_1835,item6318,machine07,date100,9
Sample_1835,item6318,machine08,date100,3
Sample_1835,item6318,machine09,date100,6
Sample_1835,item6318,machine10,date100,3
Sample_1835,item6318,machine21,date100,2
Sample_1835,item6318,machine28,date100,7
Sample_1835,item6318,machine31,date100,9
Sample_1835,item6318,machine34,date100,7
Sample_1835,item6318,machine35,date100,4
Sample_1835,item2074,machine19,date160,1
Sample_1835,item333,machine22,date256,1
Sample_1835,item333,machine30,date256,1
Sample_1835,item1149,machine08,date283,1
Sample_1835,item1149,machine21,date283,1
Sample_1835,item1149,machine28,date283,2
Sample_1835,item1149,machine35,date283,3
Sample_1835,item19,machine10,date339,6
Sample_1835,item19,machine21,date339,2
Sample_1836,item5314,machine05,date020,47
Sample_1836,item5314,machine06,date020,19
Sample_1836,item5314,machine18,date020,22
Sample_1836,item5314,machine20,date020,25
Sample_1836,item5314,machine32,date020,27
Sample_1836,item524,machine10,date025,3
Sample_1836,item524,machine23,date025,6
Sample_1836,item945,machine02,date054,20
Sample_1836,item945,machine03,date054,34
Sample_1836,item945,machine06,date054,39
Sample_1836,item945,machine16,date054,51
Sample_1836,item945,machine19,date054,30
Sample_1836,item4590,machine03,date060,15
Sample_1836,item4590,machine05,date060,14
Sample_1836,item4590,machine06,date060,13
Sample_1836,item4590,machine16,date060,2
Sample_1836,item4590,machine17,date060,2
Sample_1836,item4590,machine19,date060,14
Sample_1836,item4590,machine20,date060,3
Sample_1836,item6582,machine09,date204,1
Sample_1836,item6582,machine23,date204,1
Sample_1836,item6582,machine32,date204,1
Sample_1836,item4312,machine03,date280,23
Sample_1836,item4312,machine06,date280,6
Sample_1836,item4312,machine19,date280,24
Sample_1836,item463,machine09,date319,3
Sample_1836,item463,machine28,date319,3
Sample_1837,item5604,machine29,date010,2
Sample_1837,item1442,machine06,date060,1
Sample_1837,item1442,machine08,date060,1
Sample_1837,item1442,machine28,date060,1
Sample_1837,item1442,machine31,date060,1
Sample_1837,item1442,machine35,date060,1
Sample_1837,item586,machine09,date065,2
Sample_1837,item3164,machine08,date118,2
Sample_1837,item3164,machine09,date118,1
Sample_1837,item3164,machine10,date118,4
Sample_1837,item3164,machine21,date118,3
Sample_1837,item3164,machine22,date118,5
Sample_1837,item3164,machine23,date118,2
Sample_1837,item3164,machine28,date118,6
Sample_1837,item3140,machine21,date189,7
Sample_1837,item1161,machine04,date228,2
Sample_1837,item1161,machine07,date228,5
Sample_1837,item1161,machine09,date228,4
Sample_1837,item1161,machine14,date228,13
Sample_1837,item1161,machine21,date228,3
Sample_1837,item1161,machine23,date228,5
Sample_1837,item1161,machine31,date228,3
Sample_1837,item1161,machine35,date228,4
Sample_1837,item6588,machine24,date311,25
Sample_1837,item6588,machine28,date311,5
Sample_1837,item850,machine04,date364,1
Sample_1837,item850,machine07,date364,1
Sample_1837,item850,machine08,date364,1
Sample_1837,item850,machine09,date364,1
Sample_1837,item850,machine21,date364,1
Sample_1838,item1278,machine08,date102,5
Sample_1838,item1278,machine23,date102,1
Sample_1838,item1156,machine01,date118,3
Sample_1838,item1156,machine33,date118,1
Sample_1838,item2077,machine20,date122,3
Sample_1838,item2077,machine32,date122,8
Sample_1838,item3649,machine05,date179,2
Sample_1838,item3649,machine32,date179,2
Sample_1838,item1932,machine29,date186,1
Sample_1838,item5711,machine07,date190,2
Sample_1838,item4495,machine04,date192,6
Sample_1838,item2539,machine23,date236,1
Sample_1839,item3361,machine10,date112,2
Sample_1839,item1343,machine14,date136,2
Sample_1839,item3071,machine20,date141,40
Sample_1839,item2151,machine08,date307,3
Sample_1839,item2151,machine33,date307,5
Sample_1839,item57,machine10,date317,2
Sample_1839,item57,machine23,date317,1
Sample_1839,item57,machine28,date317,1
Sample_1839,item3644,machine08,date335,3
Sample_1839,item3644,machine14,date335,3
Sample_1839,item3644,machine21,date335,4
Sample_1839,item3644,machine23,date335,9
Sample_1839,item3644,machine28,date335,1
Sample_1839,item6546,machine21,date340,1
Sample_1840,item5228,machine14,date019,1
Sample_1840,item4566,machine08,date139,1
Sample_1840,item4566,machine21,date139,1
Sample_1840,item4566,machine22,date139,1
Sample_1840,item4566,machine30,date139,1
Sample_1840,item1117,machine21,date170,1
Sample_1840,item1117,machine30,date170,3
Sample_1840,item3832,machine10,date189,4
Sample_1840,item3832,machine14,date189,4
Sample_1840,item3832,machine31,date189,2
Sample_1840,item05,machine08,date244,2
Sample_1840,item4914,machine08,date262,1
Sample_1840,item693,machine04,date321,2
Sample_1840,item693,machine09,date321,3
Sample_1840,item693,machine21,date321,4
Sample_1840,item693,machine23,date321,4
Sample_1840,item693,machine28,date321,4
Sample_1840,item962,machine01,date358,14
Sample_1840,item962,machine03,date358,27
Sample_1840,item962,machine05,date358,2
Sample_1840,item962,machine06,date358,61
Sample_1840,item962,machine16,date358,14
Sample_1840,item962,machine17,date358,69
Sample_1840,item962,machine18,date358,61
Sample_1840,item962,machine19,date358,41
Sample_1840,item962,machine20,date358,71
Sample_1840,item962,machine32,date358,20
Sample_1840,item962,machine33,date358,58
Sample_1841,item1534,machine08,date020,4
Sample_1841,item1534,machine14,date020,4
Sample_1841,item1534,machine34,date020,1
Sample_1841,item5543,machine04,date031,5
Sample_1841,item5543,machine09,date031,3
Sample_1841,item3713,machine01,date103,6
Sample_1841,item3713,machine06,date103,6
Sample_1841,item3713,machine16,date103,2
Sample_1841,item3713,machine17,date103,4
Sample_1841,item3713,machine19,date103,1
Sample_1841,item2587,machine05,date240,4
Sample_1841,item2587,machine20,date240,1
Sample_1841,item1594,machine10,date258,6
Sample_1841,item1594,machine23,date258,2
Sample_1841,item6442,machine07,date273,1
Sample_1841,item6442,machine08,date273,1
Sample_1841,item6442,machine14,date273,1
Sample_1841,item6442,machine23,date273,2
Sample_1841,item6442,machine30,date273,1
Sample_1841,item2102,machine33,date291,1
Sample_1841,item6030,machine30,date346,1
Sample_1842,item3714,machine01,date037,10
Sample_1842,item3714,machine06,date037,109
Sample_1842,item3714,machine16,date037,99
Sample_1842,item3714,machine17,date037,32
Sample_1842,item3714,machine19,date037,45
Sample_1842,item1952,machine08,date088,1
Sample_1842,item1952,machine28,date088,1
Sample_1842,item3656,machine02,date190,16
Sample_1842,item3656,machine06,date190,24
Sample_1842,item3656,machine16,date190,16
Sample_1842,item3656,machine19,date190,11
Sample_1842,item4598,machine04,date200,8
Sample_1842,item4598,machine08,date200,11
Sample_1842,item4598,machine10,date200,9
Sample_1842,item4598,machine31,date200,4
Sample_1842,item4598,machine34,date200,14
Sample_1842,item836,machine23,date255,6
Sample_1842,item4732,machine07,date299,1
Sample_1843,item1443,machine01,date181,1
Sample_1843,item1443,machine04,date181,1
Sample_1843,item1443,machine08,date181,1
Sample_1843,item1443,machine09,date181,1
Sample_1843,item1443,machine10,date181,1
Sample_1843,item1443,machine14,date181,1
Sample_1843,item1443,machine22,date181,1
Sample_1843,item1443,machine23,date181,1
Sample_1843,item1443,machine29,date181,1
Sample_1843,item1443,machine33,date181,1
Sample_1843,item1443,machine35,date181,1
Sample_1843,item01,machine09,date281,4
Sample_1843,item4692,machine32,date288,1
Sample_1844,item6057,machine03,date019,5
Sample_1844,item845,machine08,date057,1
Sample_1844,item845,machine09,date057,25
Sample_1844,item845,machine10,date057,24
Sample_1844,item845,machine14,date057,10
Sample_1844,item845,machine16,date057,22
Sample_1844,item845,machine21,date057,6
Sample_1844,item845,machine23,date057,2
Sample_1844,item4742,machine07,date108,7
Sample_1844,item4742,machine10,date108,10
Sample_1844,item4742,machine14,date108,9
Sample_1844,item2566,machine04,date172,19
Sample_1844,item2566,machine09,date172,14
Sample_1844,item2566,machine14,date172,20
Sample_1844,item2566,machine21,date172,22
Sample_1844,item2566,machine23,date172,23
Sample_1844,item5957,machine28,date178,1
Sample_1844,item4143,machine30,date294,15
Sample_1844,item1240,machine07,date297,19
Sample_1844,item1240,machine08,date297,8
Sample_1844,item1240,machine09,date297,10
Sample_1844,item1240,machine14,date297,13
Sample_1844,item1240,machine21,date297,14
Sample_1844,item1240,machine23,date297,7
Sample_1844,item1240,machine28,date297,17
Sample_1844,item1240,machine33,date297,14
Sample_1844,item1240,machine35,date297,7
Sample_1844,item2332,machine04,date312,24
Sample_1844,item2809,machine06,date353,7
Sample_1845,item2197,machine05,date018,7
Sample_1845,item2197,machine20,date018,6
Sample_1845,item2197,machine21,date018,11
Sample_1845,item2197,machine33,date018,11
Sample_1845,item1951,machine08,date085,1
Sample_1845,item548,machine05,date090,1
Sample_1845,item548,machine06,date090,1
Sample_1845,item548,machine18,date090,1
Sample_1845,item548,machine19,date090,1
Sample_1845,item548,machine20,date090,1
Sample_1845,item548,machine32,date090,1
Sample_1845,item548,machine33,date090,1
Sample_1845,item2710,machine10,date115,2
Sample_1845,item5586,machine04,date178,7
Sample_1845,item5586,machine05,date178,4
Sample_1845,item5586,machine20,date178,6
Sample_1845,item790,machine08,date248,5
Sample_1845,item790,machine09,date248,4
Sample_1845,item790,machine14,date248,7
Sample_1845,item790,machine21,date248,3
Sample_1845,item6288,machine04,date261,9
Sample_1845,item6288,machine21,date261,18
Sample_1845,item6288,machine34,date261,23
Sample_1845,item2736,machine08,date312,1
Sample_1845,item2736,machine09,date312,2
Sample_1845,item2736,machine30,date312,11
Sample_1845,item1590,machine14,date344,7
Sample_1845,item1590,machine28,date344,3
Sample_1845,item4469,machine22,date356,9
Sample_1846,item5499,machine08,date102,15
Sample_1846,item5499,machine09,date102,9
Sample_1846,item5499,machine21,date102,4
Sample_1846,item5499,machine35,date102,2
Sample_1846,item3591,machine08,date128,3
Sample_1846,item3591,machine21,date128,6
Sample_1846,item3591,machine23,date128,4
Sample_1846,item1143,machine29,date148,1
Sample_1846,item2702,machine28,date247,2
Sample_1846,item3152,machine05,date308,22
Sample_1846,item5503,machine02,date358,4
Sample_1846,item5503,machine03,date358,3
Sample_1846,item5503,machine16,date358,2
Sample_1846,item5503,machine19,date358,3
Sample_1846,item1855,machine32,date363,2
Sample_1847,item5833,machine22,date017,2
Sample_1847,item5833,machine30,date017,3
Sample_1847,item5808,machine05,date051,1
Sample_1847,item1158,machine04,date135,5
Sample_1847,item1158,machine08,date135,3
Sample_1847,item1158,machine09,date135,6
Sample_1847,item1158,machine10,date135,7
Sample_1847,item1158,machine21,date135,2
Sample_1847,item1158,machine23,date135,5
Sample_1847,item1158,machine28,date135,5
Sample_1847,item2638,machine10,date226,23
Sample_1847,item2638,machine28,date226,5
Sample_1847,item2638,machine29,date226,12
Sample_1847,item5018,machine31,date255,1
Sample_1847,item5018,machine34,date255,1
Sample_1847,item1813,machine19,date289,1
Sample_1847,item2684,machine04,date331,6
Sample_1847,item2684,machine05,date331,2
Sample_1847,item2684,machine09,date331,19
Sample_1847,item2684,machine14,date331,12
Sample_1847,item2684,machine20,date331,11
Sample_1847,item2684,machine21,date331,16
Sample_1847,item2684,machine23,date331,4
Sample_1847,item2684,machine28,date331,6
Sample_1847,item927,machine21,date335,1
Sample_1847,item85,machine21,date347,1
Sample_1848,item231,machine21,date022,1
Sample_1848,item231,machine22,date022,1
Sample_1848,item231,machine31,date022,1
Sample_1848,item3926,machine05,date156,2
Sample_1848,item3926,machine20,date156,2
Sample_1848,item734,machine04,date174,1
Sample_1848,item734,machine09,date174,1
Sample_1848,item734,machine10,date174,1
Sample_1848,item734,machine14,date174,1
Sample_1848,item734,machine18,date174,1
Sample_1848,item734,machine33,date174,1
Sample_1848,item3592,machine32,date192,2
Sample_1848,item4120,machine10,date254,1
Sample_1848,item152,machine04,date293,2
Sample_1848,item152,machine05,date293,1
Sample_1848,item152,machine08,date293,1
Sample_1848,item152,machine15,date293,2
Sample_1849,item3471,machine08,date004,1
Sample_1849,item3471,machine09,date004,1
Sample_1849,item3471,machine21,date004,3
Sample_1849,item3471,machine28,date004,3
Sample_1849,item3471,machine33,date004,3
Sample_1849,item4264,machine21,date027,1
Sample_1849,item4923,machine01,date027,17
Sample_1849,item4923,machine05,date027,27
Sample_1849,item4923,machine08,date027,20
Sample_1849,item4923,machine20,date027,11
Sample_1849,item4923,machine28,date027,1
Sample_1849,item6427,machine01,date038,8
Sample_1849,item6427,machine04,date038,8
Sample_1849,item6427,machine07,date038,10
Sample_1849,item6427,machine08,date038,2
Sample_1849,item6427,machine09,date038,5
Sample_1849,item6427,machine10,date038,1
Sample_1849,item6427,machine14,date038,8
Sample_1849,item6427,machine18,date038,3
Sample_1849,item6427,machine21,date038,8
Sample_1849,item6427,machine28,date038,5
Sample_1849,item6427,machine31,date038,14
Sample_1849,item6427,machine32,date038,4
Sample_1849,item6427,machine34,date038,9
Sample_1849,item6427,machine35,date038,9
Sample_1849,item2190,machine08,date282,1
Sample_1849,item2190,machine28,date282,5
Sample_1849,item1064,machine08,date286,5
Sample_1849,item1064,machine09,date286,3
Sample_1849,item1064,machine22,date286,5
Sample_1849,item1064,machine30,date286,1
Sample_1849,item2711,machine10,date287,1
Sample_1850,item5103,machine04,date002,1
Sample_1850,item5103,machine14,date002,1
Sample_1850,item5103,machine21,date002,2
Sample_1850,item3323,machine32,date012,1
Sample_1850,item3049,machine21,date081,1
Sample_1850,item4802,machine21,date097,1
Sample_1850,item4802,machine30,date097,1
Sample_1850,item1701,machine33,date174,7
Sample_1850,item6239,machine18,date204,3
Sample_1850,item6239,machine19,date204,4
Sample_1850,item6239,machine20,date204,2
Sample_1850,item6239,machine32,date204,7
Sample_1850,item6282,machine04,date266,8
Sample_1850,item6282,machine07,date266,11
Sample_1850,item6282,machine08,date266,3
Sample_1850,item6282,machine21,date266,1
Sample_1850,item6282,machine23,date266,10
Sample_1850,item6282,machine30,date266,11
Sample_1850,item6282,machine31,date266,6
Sample_1850,item6282,machine32,date266,6
Sample_1851,item5370,machine02,date011,3
Sample_1851,item5370,machine06,date011,9
Sample_1851,item5370,machine16,date011,6
Sample_1851,item5370,machine17,date011,6
Sample_1851,item5370,machine19,date011,7
Sample_1851,item2717,machine03,date026,8
Sample_1851,item2717,machine05,date026,12
Sample_1851,item2717,machine06,date026,12
Sample_1851,item2717,machine19,date026,24
Sample_1851,item2717,machine20,date026,13
Sample_1851,item2380,machine08,date042,9
Sample_1851,item2380,machine09,date042,19
Sample_1851,item1258,machine14,date043,3
Sample_1851,item1258,machine21,date043,7
Sample_1851,item6519,machine30,date084,1
Sample_1851,item6519,machine34,date084,1
Sample_1851,item5711,machine07,date204,6
Sample_1851,item5285,machine04,date242,14
Sample_1851,item5285,machine07,date242,23
Sample_1851,item5285,machine09,date242,15
Sample_1851,item5285,machine14,date242,7
Sample_1851,item5285,machine20,date242,6
Sample_1851,item5285,machine23,date242,10
Sample_1851,item5285,machine34,date242,20
Sample_1851,item5285,machine35,date242,23
Sample_1851,item254,machine11,date262,3
Sample_1851,item254,machine31,date262,2
Sample_1851,item254,machine34,date262,4
Sample_1851,item3362,machine01,date280,7
Sample_1851,item3362,machine32,date280,15
Sample_1851,item3362,machine33,date280,11
Sample_1851,item3225,machine04,date314,26
Sample_1851,item3225,machine08,date314,23
Sample_1851,item3225,machine10,date314,5
Sample_1851,item3225,machine14,date314,6
Sample_1851,item3225,machine21,date314,16
Sample_1851,item3225,machine23,date314,13
Sample_1851,item3225,machine32,date314,10
Sample_1851,item3225,machine33,date314,27
Sample_1852,item1161,machine04,date090,3
Sample_1852,item1161,machine07,date090,5
Sample_1852,item1161,machine09,date090,3
Sample_1852,item1161,machine14,date090,8
Sample_1852,item1161,machine21,date090,3
Sample_1852,item1161,machine23,date090,3
Sample_1852,item1161,machine31,date090,6
Sample_1852,item1161,machine35,date090,3
Sample_1852,item971,machine04,date100,46
Sample_1852,item1661,machine23,date141,4
Sample_1852,item5371,machine09,date150,1
Sample_1852,item5371,machine21,date150,1
Sample_1852,item2124,machine08,date245,9
Sample_1852,item2124,machine23,date245,5
Sample_1852,item3612,machine21,date248,1
Sample_1852,item1249,machine04,date295,2
Sample_1852,item1249,machine05,date295,4
Sample_1852,item6497,machine08,date296,1
Sample_1852,item6497,machine29,date296,1
Sample_1853,item5904,machine05,date027,6
Sample_1853,item6087,machine21,date054,1
Sample_1853,item6087,machine22,date054,4
Sample_1853,item6087,machine23,date054,3
Sample_1853,item6087,machine28,date054,3
Sample_1853,item6087,machine30,date054,2
Sample_1853,item2850,machine23,date175,3
Sample_1853,item5819,machine28,date176,17
Sample_1853,item6180,machine07,date259,2
Sample_1853,item6180,machine21,date259,2
Sample_1853,item588,machine09,date313,4
Sample_1854,item3445,machine21,date034,1
Sample_1854,item3316,machine08,date038,2
Sample_1854,item359,machine14,date106,3
Sample_1854,item5611,machine33,date121,1
Sample_1854,item4873,machine14,date134,6
Sample_1854,item4873,machine21,date134,2
Sample_1854,item4873,machine28,date134,2
Sample_1854,item4873,machine32,date134,1
Sample_1854,item3622,machine28,date160,1
Sample_1854,item1764,machine10,date192,2
Sample_1854,item1050,machine14,date300,2
Sample_1855,item5240,machine30,date004,5
Sample_1855,item5293,machine05,date102,2
Sample_1855,item5293,machine16,date102,2
Sample_1855,item5293,machine17,date102,1
Sample_1855,item5293,machine19,date102,3
Sample_1855,item5293,machine20,date102,1
Sample_1855,item4187,machine22,date112,1
Sample_1855,item4852,machine21,date139,1
Sample_1855,item1422,machine03,date197,1
Sample_1855,item1422,machine18,date197,1
Sample_1855,item1422,machine20,date197,1
Sample_1855,item838,machine06,date229,2
Sample_1855,item838,machine19,date229,1
Sample_1855,item1980,machine08,date287,2
Sample_1855,item1980,machine23,date287,9
Sample_1855,item1980,machine29,date287,9
Sample_1855,item6293,machine01,date312,18
Sample_1855,item6293,machine05,date312,13
Sample_1855,item6293,machine06,date312,16
Sample_1855,item6293,machine17,date312,5
Sample_1855,item6293,machine19,date312,13
Sample_1855,item6293,machine32,date312,5
Sample_1856,item726,machine07,date036,1
Sample_1856,item726,machine08,date036,1
Sample_1856,item726,machine09,date036,1
Sample_1856,item726,machine10,date036,2
Sample_1856,item726,machine14,date036,2
Sample_1856,item726,machine21,date036,2
Sample_1856,item726,machine22,date036,3
Sample_1856,item726,machine23,date036,1
Sample_1856,item726,machine25,date036,3
Sample_1856,item726,machine26,date036,1
Sample_1856,item726,machine28,date036,3
Sample_1856,item726,machine29,date036,2
Sample_1856,item726,machine30,date036,2
Sample_1856,item726,machine34,date036,3
Sample_1856,item726,machine35,date036,3
Sample_1856,item750,machine08,date184,2
Sample_1856,item750,machine09,date184,1
Sample_1856,item750,machine21,date184,1
Sample_1856,item2993,machine19,date221,3
Sample_1856,item5973,machine17,date233,2
Sample_1857,item3982,machine08,date015,4
Sample_1857,item3982,machine09,date015,3
Sample_1857,item3982,machine10,date015,3
Sample_1857,item3982,machine21,date015,3
Sample_1857,item3982,machine28,date015,3
Sample_1857,item3982,machine29,date015,5
Sample_1857,item3982,machine33,date015,3
Sample_1857,item4065,machine06,date026,37
Sample_1857,item3249,machine08,date057,3
Sample_1857,item2830,machine21,date064,12
Sample_1857,item5059,machine08,date084,4
Sample_1857,item5059,machine09,date084,3
Sample_1857,item5059,machine14,date084,6
Sample_1857,item5059,machine21,date084,7
Sample_1857,item5059,machine23,date084,1
Sample_1857,item5059,machine30,date084,4
Sample_1857,item5059,machine31,date084,2
Sample_1857,item5059,machine35,date084,6
Sample_1857,item6320,machine09,date120,25
Sample_1857,item6320,machine10,date120,21
Sample_1857,item6320,machine14,date120,40
Sample_1857,item6320,machine23,date120,19
Sample_1857,item3210,machine01,date149,4
Sample_1857,item3210,machine19,date149,9
Sample_1857,item4188,machine05,date174,11
Sample_1857,item1767,machine08,date190,3
Sample_1857,item1767,machine28,date190,3
Sample_1858,item3036,machine23,date034,12
Sample_1858,item4213,machine23,date070,2
Sample_1858,item4213,machine34,date070,1
Sample_1858,item1325,machine28,date157,1
Sample_1858,item1884,machine19,date190,7
Sample_1858,item557,machine20,date278,1
Sample_1858,item844,machine04,date333,1
Sample_1858,item844,machine20,date333,2
Sample_1859,item2753,machine23,date130,7
Sample_1859,item1211,machine09,date164,1
Sample_1859,item1211,machine16,date164,5
Sample_1859,item1211,machine23,date164,1
Sample_1859,item3592,machine32,date200,2
Sample_1859,item38,machine23,date240,2
Sample_1859,item1651,machine08,date283,5
Sample_1859,item4193,machine05,date315,11
Sample_1859,item4193,machine08,date315,5
Sample_1859,item4193,machine21,date315,4
Sample_1859,item4193,machine29,date315,22
Sample_1859,item4193,machine30,date315,1
Sample_1859,item4808,machine22,date345,5
Sample_1859,item4808,machine23,date345,7
Sample_1860,item274,machine07,date004,2
Sample_1860,item274,machine23,date004,2
Sample_1860,item274,machine31,date004,2
Sample_1860,item5995,machine10,date025,2
Sample_1860,item5995,machine28,date025,16
Sample_1860,item5016,machine04,date043,7
Sample_1860,item5016,machine08,date043,1
Sample_1860,item5016,machine09,date043,5
Sample_1860,item5016,machine14,date043,5
Sample_1860,item5016,machine28,date043,1
Sample_1860,item1764,machine09,date162,19
Sample_1860,item1764,machine10,date162,7
Sample_1860,item1764,machine20,date162,20
Sample_1860,item3142,machine08,date175,1
Sample_1860,item3142,machine09,date175,3
Sample_1860,item3142,machine21,date175,5
Sample_1860,item3142,machine28,date175,4
Sample_1860,item3142,machine33,date175,4
Sample_1860,item2531,machine05,date331,6
Sample_1860,item2531,machine32,date331,4
Sample_1860,item6349,machine08,date344,2
Sample_1860,item6349,machine33,date344,4
Sample_1860,item6349,machine34,date344,4
Sample_1860,item3883,machine22,date351,1
Sample_1861,item4007,machine08,date004,2
Sample_1861,item4007,machine10,date004,1
Sample_1861,item5740,machine04,date156,3
Sample_1861,item5740,machine08,date156,3
Sample_1861,item5740,machine09,date156,3
Sample_1861,item5740,machine20,date156,2
Sample_1861,item5740,machine21,date156,7
Sample_1861,item5940,machine31,date203,14
Sample_1861,item3566,machine19,date204,2
Sample_1861,item3566,machine20,date204,10
Sample_1861,item3566,machine32,date204,10
Sample_1861,item3566,machine33,date204,8
Sample_1861,item5119,machine01,date211,2
Sample_1861,item5119,machine03,date211,3
Sample_1861,item5119,machine05,date211,2
Sample_1861,item5119,machine18,date211,1
Sample_1861,item5119,machine20,date211,1
Sample_1861,item1567,machine14,date267,1
Sample_1861,item1567,machine22,date267,2
Sample_1861,item1567,machine31,date267,6
Sample_1861,item1567,machine35,date267,7
Sample_1862,item3012,machine08,date023,5
Sample_1862,item566,machine04,date097,19
Sample_1862,item566,machine07,date097,7
Sample_1862,item566,machine08,date097,12
Sample_1862,item566,machine09,date097,10
Sample_1862,item566,machine14,date097,13
Sample_1862,item566,machine20,date097,14
Sample_1862,item566,machine21,date097,25
Sample_1862,item566,machine22,date097,20
Sample_1862,item566,machine23,date097,2
Sample_1862,item566,machine28,date097,11
Sample_1862,item566,machine35,date097,11
Sample_1862,item5934,machine23,date112,4
Sample_1862,item5474,machine03,date195,30
Sample_1862,item5474,machine06,date195,12
Sample_1862,item5474,machine17,date195,17
Sample_1862,item5474,machine19,date195,20
Sample_1862,item5474,machine32,date195,36
Sample_1862,item4261,machine10,date208,1
Sample_1862,item4261,machine28,date208,1
Sample_1862,item5164,machine04,date322,7
Sample_1862,item5164,machine08,date322,8
Sample_1862,item5164,machine09,date322,6
Sample_1862,item5164,machine10,date322,5
Sample_1862,item5164,machine14,date322,6
Sample_1862,item5164,machine21,date322,7
Sample_1862,item5164,machine22,date322,3
Sample_1862,item5164,machine23,date322,3
Sample_1862,item5164,machine28,date322,7
Sample_1862,item5164,machine29,date322,9
Sample_1862,item5164,machine31,date322,2
Sample_1862,item5164,machine33,date322,8
Sample_1862,item3079,machine05,date348,28
Sample_1862,item3079,machine20,date348,56
