item_id,machine_id,capacity
item4410,machine30,3.25
item1175,machine35,2.21
item1175,machine10,2.2
item1175,machine23,3.33
item1175,machine33,4.18
item1175,machine08,4.03
item1175,machine21,2.78
item3092,machine20,36.67
item3092,machine05,30.0
item172,machine11,2.5
item172,machine06,2.12
item172,machine22,2.29
item172,machine36,2.0
item172,machine21,3.0
item172,machine27,2.0
item172,machine07,2.52
item172,machine28,1.45
item172,machine29,1.5
item1084,machine05,8.0
item172,machine14,1.2
item172,machine31,2.5
item2166,machine09,5.0
item172,machine23,2.32
item1084,machine04,18.0
item172,machine35,2.12
item172,machine30,1.5
item172,machine10,0.7
item2479,machine21,1.42
item2479,machine28,1.78
item774,machine23,4.0
item774,machine21,3.33
item3820,machine29,4.45
item774,machine10,3.83
item4815,machine10,2.79
item91,machine30,25.03
item91,machine32,5.82
item544,machine07,5.22
item3325,machine32,1.66
item544,machine14,6.72
item4815,machine28,3.53
item1157,machine16,2.0
item799,machine31,0.75
item1157,machine08,2.9
item1157,machine22,2.62
item1157,machine21,2.17
item799,machine21,0.54
item799,machine08,0.57
item3281,machine33,17.17
item1157,machine28,2.0
item1157,machine23,3.17
item799,machine14,1.45
item4391,machine22,6.87
item3899,machine10,3.83
item4391,machine04,4.67
item6423,machine04,21.95
item3506,machine04,15.0
item3683,machine08,6.17
item3506,machine20,15.0
item3506,machine32,14.33
item4272,machine30,2.03
item3506,machine05,15.0
item5891,machine09,2.27
item3683,machine28,4.38
item5891,machine08,2.78
item3683,machine29,5.5
item6423,machine05,18.73
item3683,machine09,5.98
item4272,machine10,1.5
item5891,machine29,1.97
item5891,machine23,3.01
item3683,machine32,5.6
item3683,machine21,4.72
item5527,machine34,1.4
item4272,machine28,1.83
item5527,machine21,1.0
item5527,machine14,1.42
item5891,machine21,2.04
item5891,machine30,1.0
item3683,machine10,4.67
item5891,machine22,0.7
item3506,machine28,14.5
item5891,machine10,1.58
item5891,machine34,1.0
item3683,machine33,6.25
item2814,machine28,12.0
item2814,machine10,3.0
item4072,machine19,20.75
item4072,machine06,29.23
item4072,machine01,13.2
item4072,machine03,23.5
item4072,machine17,35.0
item2160,machine23,11.67
item1812,machine28,9.5
item2123,machine08,20.92
item1812,machine32,9.5
item2023,machine09,8.46
item1394,machine20,8.5
item1812,machine05,9.5
item1812,machine04,9.5
item2758,machine21,1.5
item1394,machine18,10.5
item310,machine15,1.75
item1394,machine04,3.92
item1351,machine06,34.25
item4157,machine21,5.65
item4157,machine08,5.57
item2258,machine21,1.0
item4157,machine32,6.1
item4157,machine33,6.25
item4157,machine09,5.55
item2902,machine32,6.57
item1111,machine28,8.17
item1111,machine21,7.2
item957,machine20,32.0
item1111,machine23,6.25
item1111,machine31,6.67
item957,machine05,37.0
item957,machine01,37.0
item1111,machine10,6.97
item6062,machine30,3.26
item5767,machine08,4.92
item5757,machine21,1.79
item5757,machine34,2.5
item5767,machine14,6.0
item5757,machine09,2.77
item5767,machine21,6.63
item5757,machine23,2.0
item709,machine06,11.0
item5338,machine19,18.38
item6062,machine23,5.03
item6062,machine22,6.54
item6062,machine28,2.99
item6062,machine35,0.67
item5338,machine32,20.01
item6062,machine10,3.05
item6062,machine08,2.57
item6062,machine09,5.64
item5767,machine22,4.8
item5757,machine08,2.67
item5767,machine34,7.82
item5338,machine33,10.96
item709,machine19,10.57
item6062,machine21,3.88
item6062,machine29,1.24
item1873,machine08,5.33
item1873,machine33,7.13
item2612,machine06,36.5
item1873,machine32,4.67
item3963,machine29,1.0
item2720,machine28,1.87
item1446,machine29,2.0
item6014,machine35,2.02
item6014,machine21,2.67
item6014,machine14,1.47
item2293,machine28,1.83
item1446,machine30,6.5
item2612,machine01,30.0
item1506,machine30,1.84
item1245,machine21,4.06
item6031,machine23,3.63
item1245,machine29,4.68
item1245,machine28,1.17
item1245,machine31,2.7
item6031,machine22,3.54
item1245,machine09,3.04
item1245,machine22,3.91
item1245,machine30,2.28
item6031,machine09,5.27
item327,machine10,1.0
item1245,machine33,4.42
item1245,machine14,3.62
item1506,machine29,2.09
item1245,machine10,3.5
item1245,machine35,4.67
item2819,machine23,3.77
item6031,machine08,3.35
item6031,machine10,5.2
item1245,machine08,3.03
item1245,machine23,4.0
item3778,machine10,5.32
item3314,machine34,2.0
item3778,machine29,6.66
item3778,machine08,5.05
item1729,machine09,5.12
item3778,machine21,5.44
item3778,machine22,5.64
item3778,machine28,5.25
item3778,machine30,5.32
item1729,machine08,3.42
item3778,machine35,5.67
item3578,machine21,7.0
item3328,machine10,2.0
item3578,machine08,3.12
item1689,machine23,3.0
item3578,machine29,5.67
item6075,machine22,5.43
item3578,machine28,5.5
item2873,machine08,4.11
item2873,machine21,1.96
item2873,machine10,4.63
item1066,machine22,8.0
item1066,machine30,6.35
item189,machine31,2.37
item6278,machine21,1.54
item2873,machine09,5.0
item2873,machine28,3.97
item1066,machine08,5.67
item2873,machine29,1.78
item2873,machine14,5.0
item1066,machine09,6.74
item2873,machine30,8.0
item5817,machine09,2.67
item3060,machine28,5.37
item4726,machine28,40.0
item4726,machine09,3.25
item4726,machine08,3.78
item5069,machine28,4.17
item3060,machine33,6.58
item4726,machine21,2.75
item3060,machine10,5.0
item3060,machine08,5.77
item3060,machine32,5.37
item3060,machine21,5.25
item305,machine10,2.45
item305,machine34,2.06
item305,machine31,2.15
item305,machine30,2.07
item3878,machine05,18.2
item2734,machine08,7.83
item305,machine22,1.97
item305,machine07,2.4
item5164,machine21,5.79
item5164,machine23,6.5
item5164,machine08,6.17
item5164,machine09,5.67
item3109,machine21,3.83
item5164,machine28,5.59
item5164,machine29,1.0
item5164,machine22,5.5
item5164,machine04,6.0
item5164,machine33,5.32
item5164,machine10,4.82
item5164,machine31,6.67
item816,machine06,44.0
item5164,machine14,5.8
item816,machine19,41.2
item100,machine21,8.58
item100,machine28,6.72
item100,machine22,3.68
item100,machine08,6.0
item100,machine10,7.32
item100,machine29,5.78
item1528,machine08,5.5
item1528,machine23,5.9
item1528,machine09,4.57
item100,machine23,6.53
item6581,machine09,9.32
item4154,machine20,35.0
item6581,machine05,10.0
item4871,machine23,2.17
item4871,machine28,2.92
item4154,machine05,28.33
item4871,machine21,1.72
item4871,machine08,2.17
item3142,machine09,4.61
item5258,machine31,3.01
item4431,machine21,1.33
item4431,machine30,1.32
item5258,machine29,2.65
item4431,machine28,1.32
item5258,machine21,2.34
item4431,machine22,1.81
item3142,machine21,4.32
item5258,machine30,3.32
item4431,machine23,1.49
item4431,machine09,1.08
item5258,machine08,2.88
item5258,machine10,3.03
item5258,machine09,1.95
item5258,machine35,3.0
item3142,machine33,3.16
item4431,machine14,1.17
item5258,machine28,2.5
item4930,machine21,1.03
item5258,machine04,3.24
item5258,machine23,3.25
item3142,machine28,2.82
item3126,machine21,2.83
item5258,machine34,2.52
item4930,machine10,1.0
item5258,machine22,3.5
item3142,machine08,3.19
item4431,machine10,1.16
item2771,machine23,2.17
item5747,machine35,4.47
item4716,machine08,3.38
item2771,machine21,2.17
item5747,machine08,2.92
item4716,machine21,3.23
item5747,machine09,2.48
item5747,machine30,3.42
item1094,machine08,12.5
item5747,machine33,4.72
item5747,machine21,3.0
item4716,machine09,3.72
item5747,machine32,2.21
item5747,machine31,4.22
item5747,machine22,1.69
item5020,machine17,35.0
item6511,machine19,26.0
item2361,machine04,20.0
item6511,machine05,20.57
item6511,machine01,35.0
item711,machine21,6.5
item3219,machine08,2.92
item6511,machine17,25.0
item711,machine31,11.0
item3219,machine21,4.0
item6511,machine18,28.0
item6413,machine21,1.52
item4786,machine34,4.1
item6413,machine09,2.57
item4786,machine20,6.5
item6413,machine34,2.33
item6413,machine23,2.36
item6413,machine10,2.33
item6413,machine30,2.02
item3522,machine09,9.32
item6413,machine08,1.85
item6413,machine22,2.8
item6413,machine12,2.73
item4786,machine22,5.91
item4786,machine31,4.49
item6413,machine07,2.97
item5507,machine21,4.35
item4786,machine07,4.25
item221,machine22,5.44
item221,machine33,4.75
item1357,machine30,4.25
item978,machine21,5.0
item221,machine07,4.67
item221,machine31,6.47
item3581,machine23,7.84
item978,machine32,3.8
item221,machine04,5.42
item978,machine33,5.57
item221,machine20,6.7
item221,machine34,4.81
item4576,machine28,5.41
item4576,machine21,7.0
item4317,machine08,5.0
item4576,machine04,5.5
item1360,machine28,1.33
item4317,machine32,5.33
item4317,machine21,4.93
item4576,machine31,5.83
item4576,machine34,4.59
item4317,machine09,4.05
item4576,machine20,6.0
item4317,machine33,6.33
item1360,machine35,10.0
item3625,machine28,13.83
item3625,machine14,15.01
item4598,machine31,6.13
item3625,machine21,14.0
item4598,machine08,1.2
item4598,machine04,5.67
item3625,machine09,14.61
item4598,machine34,5.71
item3625,machine32,14.96
item3625,machine04,15.46
item4598,machine10,6.83
item3625,machine20,15.0
item3625,machine33,15.0
item3625,machine05,14.91
item6600,machine22,5.02
item539,machine03,8.75
item539,machine33,7.82
item5174,machine09,9.33
item6587,machine19,42.95
item5174,machine08,3.67
item5174,machine33,3.7
item3787,machine32,17.33
item539,machine07,5.75
item539,machine30,10.0
item539,machine20,7.59
item539,machine23,6.81
item5174,machine23,5.15
item539,machine21,7.2
item5174,machine32,6.88
item539,machine28,6.82
item539,machine14,5.36
item539,machine04,9.01
item539,machine35,7.8
item539,machine34,7.58
item813,machine04,15.0
item539,machine31,9.0
item539,machine08,6.87
item2891,machine21,4.0
item2891,machine08,1.67
item5328,machine09,11.77
item5328,machine20,13.4
item3960,machine16,31.75
item1667,machine08,3.0
item5328,machine35,12.57
item5753,machine23,2.77
item3960,machine03,32.46
item3960,machine06,36.53
item5328,machine05,14.5
item5753,machine30,1.88
item5328,machine04,16.0
item1667,machine29,3.5
item3960,machine19,39.6
item3960,machine05,11.0
item5328,machine21,11.0
item3960,machine17,10.0
item3960,machine01,9.94
item5328,machine07,11.8
item2891,machine32,40.0
item4601,machine33,4.42
item752,machine34,3.12
item4601,machine28,2.5
item4601,machine08,3.63
item752,machine21,2.76
item752,machine22,2.59
item752,machine30,2.85
item752,machine08,2.68
item3895,machine29,6.37
item3895,machine28,6.05
item3895,machine09,5.32
item4601,machine29,3.59
item752,machine09,2.64
item752,machine23,3.25
item6595,machine34,5.59
item6595,machine31,4.85
item6595,machine28,5.75
item5035,machine33,11.88
item5035,machine10,16.67
item2875,machine21,3.83
item5035,machine04,19.53
item4720,machine32,17.76
item5035,machine05,13.5
item788,machine22,2.32
item788,machine21,2.1
item809,machine08,2.31
item809,machine14,3.52
item809,machine32,2.76
item809,machine21,3.07
item809,machine34,2.21
item5452,machine14,2.12
item1923,machine05,21.0
item1923,machine03,3.82
item809,machine33,2.51
item809,machine22,3.25
item809,machine31,3.42
item809,machine23,2.23
item792,machine28,7.27
item792,machine29,1.09
item5452,machine10,2.0
item809,machine09,2.7
item809,machine10,1.32
item1923,machine32,16.71
item809,machine19,7.83
item809,machine30,2.49
item5452,machine09,1.42
item809,machine07,1.67
item6610,machine22,2.8
item1277,machine35,4.82
item1673,machine08,4.4
item1277,machine08,6.37
item6610,machine08,3.7
item1277,machine32,6.14
item6610,machine28,3.83
item1277,machine22,4.85
item1277,machine21,5.33
item6610,machine21,4.5
item1277,machine33,6.28
item6610,machine30,3.42
item6610,machine14,3.6
item4308,machine21,2.11
item4308,machine30,2.82
item1249,machine04,12.99
item4308,machine34,2.5
item4308,machine10,2.82
item3223,machine19,102.5
item1249,machine05,10.95
item4308,machine31,3.0
item4287,machine21,1.17
item3100,machine21,4.17
item5201,machine10,4.28
item4287,machine22,2.75
item4101,machine22,5.07
item4287,machine08,1.17
item632,machine10,5.92
item3100,machine08,5.42
item632,machine28,6.67
item4101,machine08,3.0
item362,machine09,2.17
item362,machine08,3.17
item362,machine22,2.74
item4680,machine06,20.0
item4680,machine28,10.0
item4680,machine23,11.8
item362,machine35,2.67
item4680,machine09,14.83
item4511,machine06,128.42
item867,machine28,2.83
item867,machine22,2.92
item1059,machine06,25.5
item4525,machine09,9.3
item867,machine30,3.03
item4525,machine04,9.82
item867,machine10,3.0
item2458,machine10,1.67
item2458,machine09,7.83
item2063,machine08,1.44
item4147,machine30,1.34
item4525,machine28,1.0
item2385,machine23,2.0
item4525,machine14,12.0
item1343,machine28,2.33
item6024,machine29,3.89
item1343,machine08,2.0
item6024,machine14,2.0
item1343,machine14,2.17
item6024,machine23,8.33
item3665,machine23,4.67
item4976,machine08,8.42
item5623,machine33,7.83
item4976,machine34,5.22
item5623,machine20,14.0
item5623,machine06,4.5
item4976,machine09,7.4
item4976,machine23,8.5
item907,machine29,0.82
item5623,machine19,3.67
item5734,machine29,4.52
item4976,machine32,9.1
item5623,machine29,12.52
item907,machine22,2.3
item4976,machine33,8.79
item5623,machine05,14.0
item4976,machine21,6.86
item5623,machine32,9.14
item2582,machine33,12.83
item4381,machine05,15.0
item2469,machine23,7.67
item1988,machine08,7.83
item1988,machine23,5.0
item4263,machine10,3.0
item3786,machine28,4.6
item3786,machine08,5.67
item5408,machine29,3.03
item4263,machine08,5.28
item3786,machine14,5.22
item3786,machine22,4.37
item3786,machine09,5.67
item4263,machine21,4.78
item3786,machine21,4.59
item1513,machine04,17.35
item5408,machine23,0.8
item3786,machine10,5.74
item3786,machine23,5.86
item1513,machine05,13.15
item3786,machine04,4.67
item3786,machine29,4.67
item4652,machine08,5.67
item5193,machine28,1.77
item3763,machine21,4.06
item4652,machine21,5.83
item4652,machine10,6.0
item4652,machine22,6.67
item5193,machine10,2.43
item3763,machine22,3.27
item5397,machine17,25.0
item6261,machine32,14.29
item2243,machine33,5.33
item2243,machine08,3.55
item2243,machine09,3.79
item2243,machine07,3.5
item5397,machine01,27.5
item2243,machine21,4.42
item466,machine22,2.95
item5397,machine06,25.83
item5397,machine19,25.19
item2243,machine10,2.83
item5605,machine23,5.67
item244,machine31,3.73
item5605,machine10,3.73
item2163,machine10,4.17
item5605,machine09,3.2
item3996,machine30,2.89
item5605,machine21,3.39
item5605,machine14,3.55
item5605,machine07,3.02
item244,machine34,3.69
item5605,machine08,3.92
item4657,machine01,52.53
item4657,machine03,55.0
item4657,machine19,53.0
item5864,machine34,3.27
item3511,machine08,3.25
item4657,machine17,45.0
item5864,machine14,3.82
item3511,machine28,3.0
item4657,machine06,54.0
item3827,machine08,2.17
item3827,machine09,1.1
item4190,machine21,3.82
item1939,machine08,4.37
item3827,machine30,5.92
item6479,machine09,5.22
item5378,machine20,30.0
item6479,machine30,5.2
item2231,machine28,2.06
item3157,machine28,6.49
item3157,machine04,6.11
item3157,machine23,7.08
item3157,machine10,4.33
item5378,machine05,22.73
item6479,machine14,5.88
item6479,machine21,5.81
item6479,machine22,6.33
item6479,machine08,5.82
item6479,machine07,6.27
item5378,machine04,15.5
item3701,machine29,1.67
item300,machine07,2.67
item897,machine34,1.02
item300,machine09,2.62
item1324,machine09,3.5
item300,machine22,2.9
item300,machine25,3.0
item300,machine29,4.0
item1324,machine28,1.92
item1324,machine08,1.67
item300,machine21,2.52
item5094,machine08,8.72
item3269,machine23,1.0
item5662,machine09,5.0
item5094,machine32,7.46
item5662,machine28,8.43
item5094,machine09,10.0
item5094,machine33,8.92
item4334,machine01,11.63
item4334,machine03,8.75
item4334,machine19,44.42
item4334,machine06,49.11
item272,machine21,3.32
item272,machine11,2.2
item965,machine16,17.0
item272,machine25,3.5
item272,machine15,2.25
item272,machine22,2.65
item965,machine33,9.32
item272,machine31,2.3
item272,machine09,2.37
item272,machine10,2.5
item965,machine32,5.42
item272,machine35,2.17
item4200,machine05,16.8
item4028,machine29,2.57
item4028,machine08,1.33
item4485,machine21,4.33
item72,machine31,5.67
item105,machine25,1.23
item1464,machine14,4.82
item2126,machine32,12.92
item72,machine10,6.25
item1464,machine30,5.5
item105,machine04,6.0
item105,machine35,2.85
item1464,machine35,6.0
item2126,machine33,5.5
item3303,machine21,12.0
item1464,machine31,6.17
item1464,machine21,4.25
item1464,machine08,3.75
item105,machine28,2.83
item1464,machine07,5.5
item1811,machine19,83.75
item3303,machine10,10.0
item105,machine09,5.33
item923,machine09,7.75
item2587,machine05,18.5
item2587,machine20,20.1
item2268,machine06,35.0
item5299,machine14,3.65
item2216,machine05,103.57
item5782,machine03,36.0
item3817,machine23,11.0
item1086,machine28,5.9
item2431,machine10,7.17
item3817,machine32,11.0
item1086,machine04,7.42
item2014,machine20,14.0
item3817,machine04,10.67
item1086,machine33,5.75
item3817,machine28,10.34
item2014,machine19,16.0
item3817,machine14,9.32
item3817,machine20,12.0
item3817,machine29,7.57
item1086,machine34,5.77
item1022,machine06,3.44
item1022,machine19,2.62
item3475,machine05,11.33
item1022,machine03,7.0
item3475,machine04,11.0
item1022,machine32,6.23
item4472,machine04,4.46
item4472,machine31,2.67
item969,machine03,16.33
item4472,machine23,4.05
item4472,machine33,5.8
item969,machine32,17.12
item969,machine28,12.5
item4472,machine30,6.25
item969,machine22,13.28
item969,machine05,14.67
item969,machine14,14.17
item4167,machine21,1.0
item969,machine10,12.84
item969,machine09,12.03
item4472,machine28,3.81
item6201,machine07,2.67
item4472,machine08,4.85
item4472,machine10,4.63
item4472,machine32,4.17
item969,machine21,11.66
item969,machine23,14.67
item4167,machine23,3.89
item4472,machine34,1.17
item4472,machine21,3.23
item4472,machine09,5.11
item4472,machine35,6.82
item1842,machine08,2.0
item1439,machine14,4.92
item1439,machine34,7.0
item2366,machine32,25.0
item1439,machine09,4.17
item1439,machine28,5.6
item3265,machine20,80.0
item2945,machine06,156.0
item3265,machine23,120.0
item6528,machine34,3.82
item5841,machine21,0.92
item6528,machine30,3.42
item6528,machine14,3.13
item5841,machine14,1.0
item5841,machine23,1.0
item1520,machine23,31.73
item2395,machine02,27.92
item6528,machine23,3.82
item1520,machine05,26.0
item1520,machine04,16.75
item5841,machine34,0.7
item6528,machine09,3.52
item5841,machine30,0.6
item3954,machine29,11.22
item6105,machine22,2.0
item6105,machine21,4.0
item2074,machine19,70.0
item4156,machine32,6.0
item4156,machine14,4.0
item450,machine21,8.23
item4156,machine09,3.94
item4156,machine21,4.28
item4603,machine28,8.67
item450,machine23,7.98
item4156,machine08,4.21
item450,machine14,23.0
item3044,machine08,0.96
item3044,machine28,0.91
item6206,machine33,6.17
item6206,machine14,5.3
item3618,machine10,4.28
item2831,machine21,4.67
item3044,machine21,0.83
item6206,machine32,10.11
item3513,machine14,3.25
item2747,machine05,8.5
item6274,machine14,6.12
item6274,machine07,7.56
item6274,machine21,8.3
item2373,machine20,9.0
item6274,machine22,7.6
item3195,machine23,5.33
item6274,machine09,8.46
item6274,machine30,7.25
item900,machine22,1.52
item4265,machine32,7.07
item4265,machine09,6.49
item5158,machine01,20.0
item4265,machine21,6.27
item4265,machine33,6.88
item423,machine16,11.0
item5158,machine06,44.2
item4265,machine08,6.95
item5158,machine16,20.0
item5878,machine32,9.85
item5878,machine19,2.8
item5878,machine20,2.84
item3103,machine05,4.0
item3103,machine20,21.0
item5878,machine33,7.36
item5878,machine08,9.83
item2512,machine08,8.0
item824,machine05,13.81
item430,machine21,7.92
item1677,machine23,9.0
item430,machine20,11.5
item824,machine31,2.5
item824,machine20,8.84
item824,machine28,9.33
item5833,machine30,2.5
item4842,machine10,2.5
item4842,machine09,4.0
item4842,machine23,1.0
item5833,machine22,3.03
item6139,machine35,1.81
item1054,machine14,7.32
item1054,machine09,7.22
item1054,machine23,7.25
item1054,machine08,7.25
item6138,machine04,12.64
item1054,machine05,7.32
item1054,machine10,7.33
item1054,machine34,7.3
item3753,machine34,2.25
item3964,machine28,11.83
item3964,machine29,2.5
item4532,machine32,9.06
item982,machine23,3.85
item982,machine30,3.0
item4556,machine01,4.0
item4556,machine08,2.75
item4556,machine28,5.13
item4556,machine29,4.62
item4556,machine34,2.83
item2585,machine06,48.0
item4556,machine35,1.71
item4556,machine23,4.75
item2585,machine01,55.0
item4556,machine21,3.33
item4556,machine10,5.0
item6361,machine35,6.67
item6361,machine34,6.72
item6189,machine07,6.67
item6361,machine28,6.55
item6361,machine09,5.97
item6361,machine23,0.99
item758,machine10,3.33
item758,machine07,2.5
item758,machine21,3.77
item6361,machine10,5.16
item758,machine09,3.75
item6361,machine29,11.02
item6361,machine08,7.16
item758,machine14,3.27
item374,machine35,1.72
item374,machine31,1.82
item374,machine07,1.67
item2679,machine16,75.0
item374,machine29,1.67
item2679,machine33,2.67
item2997,machine16,27.0
item2997,machine06,31.0
item2667,machine20,50.0
item2997,machine01,10.0
item912,machine14,15.94
item5446,machine06,22.79
item5569,machine33,5.59
item5569,machine09,23.42
item5569,machine29,4.76
item6569,machine21,1.0
item5569,machine21,5.13
item912,machine10,22.24
item912,machine23,6.92
item5569,machine10,4.83
item6158,machine21,4.0
item912,machine21,12.17
item5446,machine16,32.0
item6158,machine30,3.82
item5446,machine19,29.25
item6569,machine28,1.0
item912,machine04,9.81
item5569,machine32,5.59
item912,machine09,9.98
item5569,machine08,4.87
item912,machine08,8.35
item912,machine01,2.0
item1554,machine09,3.75
item427,machine33,6.19
item40,machine30,2.98
item40,machine34,2.1
item5224,machine30,2.07
item40,machine29,2.0
item427,machine04,7.57
item2171,machine08,3.61
item40,machine22,3.46
item1554,machine22,4.0
item6007,machine01,15.0
item427,machine08,5.54
item427,machine21,5.46
item40,machine09,2.17
item1554,machine10,4.17
item40,machine04,3.21
item40,machine25,4.0
item40,machine28,2.76
item40,machine14,2.17
item2455,machine28,1.0
item40,machine31,2.79
item6007,machine19,15.7
item427,machine10,5.08
item427,machine32,8.0
item40,machine10,2.85
item40,machine35,2.43
item40,machine23,2.48
item1554,machine28,1.2
item40,machine21,2.06
item6007,machine32,24.11
item1554,machine04,3.5
item6419,machine06,21.53
item3295,machine32,15.5
item4632,machine06,25.5
item6419,machine16,47.5
item4632,machine05,19.67
item437,machine08,5.3
item4632,machine01,18.0
item4632,machine20,20.5
item2907,machine14,3.83
item4632,machine32,17.5
item6419,machine19,21.0
item6364,machine01,13.0
item6364,machine32,18.23
item6364,machine33,14.67
item6364,machine06,17.13
item3584,machine05,134.6
item4414,machine09,4.94
item4270,machine10,1.09
item4414,machine23,2.5
item4270,machine09,3.67
item4414,machine21,3.47
item4414,machine22,4.21
item4414,machine08,3.34
item4332,machine06,20.99
item4332,machine01,18.53
item4205,machine05,83.5
item4332,machine03,18.88
item14,machine31,3.42
item4332,machine16,16.33
item4332,machine19,31.24
item4205,machine04,22.5
item4332,machine05,34.0
item1096,machine10,4.97
item1169,machine09,6.92
item1169,machine30,8.55
item1096,machine21,4.9
item1169,machine08,7.17
item1169,machine31,7.22
item1169,machine32,8.5
item1182,machine33,4.47
item1182,machine32,5.05
item1096,machine30,7.2
item1182,machine23,4.52
item1182,machine34,4.33
item5088,machine28,2.93
item984,machine21,4.16
item984,machine14,3.32
item1182,machine30,3.39
item1182,machine09,4.13
item1182,machine21,3.99
item1182,machine10,5.82
item1182,machine22,5.82
item984,machine08,3.55
item1096,machine28,5.17
item1182,machine14,4.67
item1182,machine31,7.36
item1182,machine35,3.97
item1096,machine08,4.92
item984,machine09,3.71
item1182,machine08,4.21
item1096,machine29,5.22
item5255,machine09,2.86
item415,machine08,9.11
item5255,machine28,3.5
item5255,machine29,3.84
item5255,machine10,3.61
item1486,machine29,13.71
item5255,machine21,3.22
item2249,machine06,24.0
item1486,machine30,4.01
item5255,machine22,6.63
item5255,machine30,4.28
item1912,machine08,4.19
item5255,machine23,3.84
item5255,machine08,3.56
item977,machine08,7.37
item977,machine34,1.47
item6245,machine21,5.0
item6397,machine23,3.22
item6245,machine08,15.83
item6245,machine10,4.83
item6245,machine22,3.38
item6245,machine09,3.64
item6245,machine28,4.0
item6245,machine34,4.57
item2643,machine21,5.09
item6397,machine34,4.5
item268,machine24,3.17
item268,machine08,2.32
item268,machine34,2.48
item6519,machine07,2.0
item268,machine25,2.81
item268,machine31,2.71
item5814,machine20,19.58
item268,machine11,2.32
item268,machine30,2.61
item6519,machine30,2.82
item268,machine07,2.47
item6519,machine34,1.67
item268,machine10,2.5
item268,machine35,2.43
item268,machine15,2.22
item3252,machine28,1.42
item3252,machine30,3.32
item3252,machine21,2.0
item3252,machine08,2.82
item212,machine34,4.21
item212,machine31,4.07
item212,machine22,4.47
item2888,machine23,3.17
item57,machine23,3.64
item57,machine10,1.84
item57,machine28,14.91
item622,machine34,7.01
item622,machine21,6.37
item3059,machine33,4.42
item3059,machine21,4.83
item622,machine28,7.67
item2848,machine28,7.0
item622,machine22,7.17
item622,machine35,6.17
item622,machine31,6.39
item622,machine04,6.5
item622,machine14,7.0
item925,machine23,2.82
item5710,machine21,3.5
item925,machine09,2.93
item5710,machine10,3.5
item925,machine08,2.38
item925,machine28,2.5
item1217,machine23,16.33
item925,machine31,3.0
item925,machine21,2.31
item1217,machine26,4.5
item1217,machine22,3.87
item1217,machine29,4.09
item5710,machine08,3.17
item925,machine22,2.85
item1217,machine21,4.5
item1217,machine28,6.29
item1217,machine08,5.07
item1217,machine10,5.68
item1788,machine32,8.0
item3362,machine32,11.36
item6453,machine03,44.31
item6453,machine06,42.68
item6453,machine16,37.7
item6453,machine20,46.75
item6453,machine01,38.68
item6130,machine09,1.33
item6130,machine21,1.67
item3362,machine01,10.67
item6453,machine05,45.12
item3362,machine33,12.31
item6453,machine19,38.28
item6453,machine17,39.27
item4704,machine23,6.1
item6469,machine20,7.56
item266,machine08,2.2
item6469,machine09,6.15
item266,machine30,3.0
item266,machine29,3.0
item266,machine23,1.5
item6469,machine04,10.0
item266,machine31,2.92
item4704,machine28,9.5
item6469,machine05,5.61
item4704,machine10,7.34
item1977,machine19,6.0
item266,machine15,2.65
item6159,machine25,2.5
item2894,machine14,5.0
item2894,machine08,4.69
item3649,machine05,18.2
item3649,machine32,4.0
item2894,machine10,5.0
item2894,machine33,5.01
item2894,machine32,5.69
item2894,machine28,3.67
item2894,machine21,3.75
item4427,machine32,9.5
item2894,machine09,5.0
item2059,machine23,6.17
item2194,machine06,31.0
item303,machine31,2.27
item303,machine07,2.33
item303,machine34,2.75
item303,machine15,2.67
item303,machine30,1.0
item5320,machine20,22.32
item409,machine32,7.07
item5952,machine20,10.5
item409,machine28,7.67
item5320,machine05,18.0
item409,machine21,8.32
item5952,machine05,10.21
item338,machine25,3.67
item5952,machine18,10.33
item5320,machine01,68.0
item409,machine10,12.0
item5952,machine33,9.97
item409,machine14,11.17
item5320,machine04,54.17
item409,machine08,2.33
item5952,machine08,8.83
item1657,machine19,21.0
item5426,machine01,13.0
item5426,machine05,13.5
item2698,machine06,15.6
item5426,machine18,12.83
item1657,machine20,26.0
item5426,machine20,12.14
item5426,machine32,11.47
item3289,machine10,9.0
item3289,machine20,11.0
item3289,machine04,11.0
item2539,machine23,3.33
item2367,machine21,3.34
item4276,machine30,6.34
item301,machine10,2.42
item4276,machine09,5.56
item301,machine34,2.62
item2020,machine29,3.5
item4276,machine08,5.75
item301,machine31,3.17
item1580,machine32,5.45
item4073,machine14,5.0
item6540,machine31,20.0
item1580,machine31,2.19
item4073,machine28,4.5
item1580,machine30,3.3
item4073,machine22,4.82
item2694,machine21,2.11
item1580,machine08,7.3
item1580,machine21,4.69
item2986,machine21,2.33
item1580,machine01,2.0
item2986,machine10,6.83
item5574,machine23,5.45
item4073,machine29,4.65
item1580,machine05,3.81
item1580,machine33,5.31
item2694,machine07,1.0
item4073,machine10,5.5
item4828,machine28,8.0
item1269,machine20,19.17
item1269,machine04,13.21
item1269,machine18,0.42
item4828,machine34,7.85
item3194,machine10,3.22
item3194,machine28,2.69
item4143,machine30,7.82
item4828,machine22,8.0
item4323,machine21,1.92
item4323,machine09,3.58
item4323,machine32,6.5
item840,machine09,5.8
item840,machine23,7.0
item840,machine10,6.5
item840,machine21,5.82
item2952,machine21,5.25
item840,machine30,5.85
item2270,machine23,5.67
item5990,machine23,7.67
item3881,machine05,17.0
